AtencionID|Numero Ticket|Agencia|Semana Visita|Tipo Atencion|ProveedorID|Proveedor|Unidades|Costo Atencion|Numero OS/OC|Codigo Conformidad
16778|WO0000005349604|TUPAC AMARU||Variable|48|Accenture||237.89|01208-072023|
16779|WO0000005348816|PRO||Variable|40|Prosegur||312.35000000000002||
16781|WO0000005349600|PLAZA CIVICA VENTANILLA||Variable|9|Cechriza||||
16782|WO0000005349323|EDUARDO DE HABICH||Variable|9|Cechriza||||
16783|WO0000005349315|EDUARDO DE HABICH||Variable|9|Cechriza||||
16784|WO0000005349302|PLAZA CIVICA VENTANILLA|S1|Flat|48|Accenture||187|00171-072023|
16789|WO0000005349317|EDUARDO DE HABICH||Variable|9|Cechriza||1208.67||
16791|WO0000005348881|MEGA PLAZA||Variable|9|Cechriza||59||
16794|WO0000005349320|EDUARDO DE HABICH||Variable|9|Cechriza||2478.4699999999998||
16795|WO0000005349375|ZARATE||Variable|9|Cechriza||616.42999999999995||
16798|WO0000005348891|LAS MALVINAS||Variable|48|Accenture||677.85|01178-072023|
16805|WO0000005352640|C.C. MULTIPLAZA|S1|Flat|48|Accenture||||
16806|WO0000005351331|PERU||Emergencia|42|Punto Control Ambiental||651.36||
16807|WO0000005352681|PLAZA UNION||Variable|40|Prosegur||||
16809|WO0000005350459|NARANJAL||Variable|48|Accenture||433.48|00180-072023|
16810|WO0000005352641|C.C. MULTIPLAZA|S1|Flat|48|Accenture||156|00177-072023|
16811|WO0000005352634|C.C. MULTIPLAZA|S1|Flat|48|Accenture||160|00178-072023|
16814|WO0000005351092|C.C. MULTIPLAZA||Variable|9|Cechriza||59||
16816|WO0000005352654|SANTO DOMINGO||Variable|48|Accenture||510.27|00391-072023|
16818|WO0000005351341|PLAZA UNION||Variable|26|Indgelec||489.7||
16819|WO0000005351338|TARAPACA||Variable|26|Indgelec||649||
16821|WO0000005351056|C.B. FIORI||Variable|48|Accenture||909.26|00389-072023|
16823|WO0000005351056|C.B. FIORI||Variable|36|MR Express||18.88||
16825|WO0000005351339|C.B. FIORI||Variable|26|Indgelec||410.05||
16826|WO0000005352665|URB SAN FELIPE COMAS|S1|Flat|48|Accenture||184|00556-072023|
16830|WO0000005351024|C.B. FIORI|s1|Flat|48|Accenture||296.7|02362-072023|
16838|WO0000005356573|BELAUNDE||Variable|40|Prosegur||||
16844|WO0000005357269|EDUARDO DE HABICH||Variable|27|J&M Contratistas||237.89||
16846|WO0000005357628|NICOLAS AYLLON||Variable|48|Accenture||138.77000000000001||
16848|WO0000005356598|NICOLAS AYLLON||Variable|48|Accenture||138.77000000000001||
16850|WO0000005355590|URB SAN FELIPE COMAS||Variable|16|Coorporacion R&M||408.82||
16851|WO0000005355983|INDEPENDENCIA (LIMA)|s2|Flat|48|Accenture||333|00922-072023|
16856|WO0000005357693|LAS MALVINAS||Variable|2|Alartel Electronic||271.64||
16857|WO0000005363502|PROCERES||Variable|9|Cechriza||||
16858|WO0000005362275|EL PINO||Variable|9|Cechriza||||
16859|WO0000005362710|SANTO DOMINGO||Flat|48|Accenture||||
16860|WO0000005362218|CANTO GRANDE||Variable|9|Cechriza||||
16862|WO0000005361767|CANTO GRANDE||Variable|9|Cechriza||||
16873|WO0000005362709|SANTO DOMINGO||Variable|40|Prosegur||||
16874|WO0000005362793|LOS ALISOS||Variable|48|Accenture||132.16||
16875|WO0000005364051|PLAZA UNION||Variable|9|Cechriza||||
16876|WO0000005364071|PLAZA UNION||Variable|9|Cechriza||||
16881|WO0000005363116|TARAPACA|s2|Variable|48|Accenture||100|00543-072023|
16882|WO0000005361784|CANTO GRANDE||Variable|9|Cechriza||||
16883|WO0000005363121|EL PINO||Variable|9|Cechriza||171.34||
16885|WO0000005361773|CANTO GRANDE||Variable|9|Cechriza||||
16886|WO0000005361779|CANTO GRANDE||Variable|9|Cechriza||||
16887|WO0000005363512|LAS MALVINAS|s2|Flat|48|Accenture||150|00923-072023|
16889|WO0000005363517|LAS MALVINAS||Variable|48|Accenture||PENDIENTE||
16895|WO0000005363541|PLAZA LIMA NORTE||Variable|48|Accenture||317.18|00544-072023|
16899|WO0000005367061|EDUARDO DE HABICH||Variable|48|Accenture||||
16900|WO0000005367050|PUENTE PIEDRA||Variable|9|Cechriza||||
16901|WO0000005367890|C.C. MULTIPLAZA|S2|Flat|48|Accenture||SIN COSTO||
16902|WO0000005367891|EDUARDO DE HABICH|S2|Flat|48|Accenture||||
16911|WO0000005368685|PLAZA CIVICA VENTANILLA|S2|Flat|48|Accenture||||
16912|WO0000005367077|EDUARDO DE HABICH||Variable|40|Prosegur||||
16915|WO0000005368647|LOS ALISOS||Variable|48|Accenture||138.77000000000001||
16920|WO0000005369524|TUSILAGOS|s2|Flat|48|Accenture||71|00928-072023|
16925|WO0000005368601|EL PINO||Variable|9|Cechriza||967.13||
16930|WO0000005368290|MEGA PLAZA|s2|Flat|48|Accenture||202|00562-072023|
16932|WO0000005367070|EDUARDO DE HABICH|s2|Flat|48|Accenture||SIN COSTO||
16934|WO0000005367070|EDUARDO DE HABICH||Variable|36|MR Express||18.88||
16935|WO0000005369022|EL PINO||Variable|48|Accenture||138.77000000000001||
16937|WO0000005367063|EDUARDO DE HABICH|S2|Flat|48|Accenture||125|00918-072023|
16938|WO0000005367056|PUENTE PIEDRA|s2|Flat|48|Accenture||260|01683-072023|
16939|WO0000005368688|PLAZA CIVICA VENTANILLA|s2|Flat|48|Accenture||SIN COSTO||
16941|WO0000005368266|MEGA PLAZA|s2|Flat|48|Accenture||153|00563-072023|
16942|WO0000005369006|EL AGUSTINO||Variable|48|Accenture||138.77000000000001|02377-072023|
16943|WO0000005369003|LAS MALVINAS||Variable|48|Accenture||211.46|02347-072023|
16945|WO0000005368289|NARANJAL|S2|Flat|48|Accenture||180|02167-072023|
16946|WO0000005368294|BELAUNDE||Emergencia|42|Punto Control Ambiental||826||
16947|WO0000005368296|PRO||Emergencia|42|Punto Control Ambiental||792.96||
16953|WO0000005371947|URB SAN FELIPE COMAS||Variable|48|Accenture||||
16955|WO0000005373374|INDEPENDENCIA (LIMA)||Variable|48|Accenture||||
16964|WO0000005373320|PLAZA CIVICA VENTANILLA|S2|Flat|48|Accenture||||
16978|WO0000005371944|QUILCA|S2|Flat|48|Accenture||105|00557-072023|
16980|WO0000005372929|CHIMPU OCLLO|S2|Flat|48|Accenture||SIN COSTO||
16981|WO0000005372560|EL PROGRESO|S2|Flat|48|Accenture||SIN COSTO||
16983|WO0000005372530|EL PROGRESO|S2|Flat|48|Accenture||SIN COSTO||
16984|WO0000005371937|QUILCA|s2|Flat|48|Accenture||||
16986|WO0000005373383|TUPAC AMARU|S1|Flat|48|Accenture||||
16988|WO0000005373388|TUPAC AMARU||Variable|23|Goicochea Madileydy||259.60000000000002||
16989|WO0000005372550|LA ENSENADA||Variable|48|Accenture||85.9||
16991|WO0000005371117|LAS LOMAS||Variable|40|Prosegur||||
16993|WO0000005371115|BELAUNDE||Variable|40|Prosegur||||
16997|WO0000005374204|PLAZA UNION||Variable|48|Accenture||158.59|01186-072023|
17002|WO0000005371957|URB SAN FELIPE COMAS|s2|Flat|48|Accenture||88|00930-072023|
17007|WO0000005373347|EDUARDO DE HABICH||Variable|48|Accenture||158.59|00944-072023|
17018|WO0000005371951|URB SAN FELIPE COMAS||Variable|40|Prosegur||680.15||
17019|WO0000005372555|SANTO DOMINGO||Variable|48|Accenture||872.26|00935-072023|
17021|WO0000005373390|URB SAN FELIPE COMAS||Variable|40|Prosegur||COSTO CERO||
17024|WO0000005373350|LA ENSENADA||Indeci|48|Accenture||||
17025|WO0000005373350|LA ENSENADA||Variable|36|MR Express||21.24||
17026|WO0000005373350|LA ENSENADA||Variable|23|Goicochea Madileydy||2646.15||
17027|WO0000005373350|LA ENSENADA||Variable|36|MR Express||24.78||
17038|WO0000005375351|LOS ALISOS||Variable|40|Prosegur||||
17039|WO0000005375115|LAS LOMAS||Variable|40|Prosegur||||
17042|WO0000005375457|PUNTO BCP TOTTUS CAMPOY||Variable|40|Prosegur||559.58000000000004||
17043|WO0000005375562|CANTO GRANDE||Variable|27|J&M Contratistas||343.62||
17053|WO0000005379162|NAYLAMP||Variable|9|Cechriza||||
17064|WO0000005379115|TUPAC AMARU|s2|Flat|48|Accenture||||
17065|WO0000005378740|PRO|s2|Flat|48|Accenture||||
17066|WO0000005378743|PRO|s2|Flat|48|Accenture||||
17067|WO0000005378732|UNIPLAZA|s2|Flat|48|Accenture||||
17068|WO0000005378737|PRO|s2|Flat|48|Accenture||||
17069|WO0000005378729|UNIPLAZA|s2|Flat|48|Accenture||||
17070|WO0000005378731|UNIPLAZA|s2|Flat|48|Accenture||||
17074|WO0000005378714|ZARATE||Variable|48|Accenture||138.77000000000001||
17075|WO0000005379140|EL PINO||Variable|28|JGM Import||424.8||
17077|WO0000005379154|NAYLAMP|s2|Flat|48|Accenture||SIN COSTO||
17080|WO0000005377765|NARANJAL||Variable|5|Ascensor Solutions||||
17082|WO0000005380647|CANTO GRANDE||Variable|48|Accenture||138.77000000000001||
17086|WO0000005379144|ANTUNEZ DE MAYOLO|S2|Flat|48|Accenture||||
17087|WO0000005378709|BELAUNDE|S2|Flat|48|Accenture||||
17090|WO0000005378341|BELAUNDE||Variable|9|Cechriza||59||
17091|WO0000005379750|METRO AV. WIESSE|S2|Flat|48|Accenture||330|02057-072023|
17094|WO0000005378715|C.B. FIORI||Emergencia|42|Punto Control Ambiental||1486.8||
17095|WO0000005378724|LA ENSENADA||Emergencia|42|Punto Control Ambiental||1254.55||
17097|WO0000005380716|PROCERES||Variable|16|Coorporacion R&M||538.14||
17108|WO0000005382261|ZARATE|s2|Flat|48|Accenture||SIN COSTO||
17109|WO0000005383249|NAYLAMP|s2|Flat|48|Accenture||SIN COSTO||
17110|WO0000005382263|ZARATE|s2|Flat|48|Accenture||SIN COSTO||
17111|WO0000005382240|LAS LOMAS|s2|Flat|48|Accenture||80|01218-072023|
17126|WO0000005384734|TOPY TOP||Variable|48|Accenture||112.34||
17127|WO0000005383610|PUENTE PIEDRA||Variable|48|Accenture||1354.64|01838-072023|
17129|WO0000005383268|TUSILAGOS|S2|Flat|48|Accenture||348|01667-072023|
17130|WO0000005383613|CAQUETA||Variable|48|Accenture||514.76|01842-072023|
17131|WO0000005382242|MERCADO DE FRUTAS||Variable|28|JGM Import||525.1||
17133|WO0000005383612|SANTO DOMINGO||Variable|48|Accenture||1354.64|03725-072023|
17134|WO0000005383293|SAN MARTIN DE PORRES||Variable|48|Accenture||52.86||
17135|WO0000005384387|C.B. FIORI||Emergencia|42|Punto Control Ambiental||566.4||
17138|WO0000005384373|PUENTE PIEDRA||Variable|48|Accenture||1067.8499999999999|03630-072023|
17145|WO0000005386600|MERCADO DE FRUTAS||Variable|9|Cechriza||||
17147|WO0000005386603|MERCADO DE FRUTAS||Variable|9|Cechriza||||
17150|WO0000005386188|MERCADO DE FRUTAS||Variable|9|Cechriza||||
17151|WO0000005386194|ANGELICA GAMARRA||Variable|9|Cechriza||||
17152|WO0000005386198|ANGELICA GAMARRA||Variable|9|Cechriza||||
17153|WO0000005386195|MERCADO DE FRUTAS||Variable|9|Cechriza||||
17154|WO0000005386191|ANGELICA GAMARRA||Variable|9|Cechriza||||
17155|WO0000005387084|MERCADO DE FRUTAS|s2|Flat|48|Accenture||||
17157|WO0000005387822|LA ENSENADA||Variable|16|Coorporacion R&M||343.63||
17160|WO0000005386658|EL PINO|s2|Flat|48|Accenture||||
17161|WO0000005386654|EL PINO|s2|Flat|48|Accenture||||
17163|WO0000005386645|MERCADO DE FRUTAS|S2|Flat|48|Accenture||SIN COSTO||
17164|WO0000005386655|EL PINO|s2|Flat|48|Accenture||||
17167|WO0000005387828|TUPAC AMARU||Variable|23|Goicochea Madileydy||59||
17169|WO0000005386623|MERCADO DE FRUTAS||Variable|11|Cime Comercial||||
17170|WO0000005386624|EL AGUSTINO|S3|Flat|48|Accenture||195.5|01485-072023|
17173|WO0000005388806|ANGELICA GAMARRA||Variable|9|Cechriza||59||
17174|WO0000005389516|ANTUNEZ DE MAYOLO||Variable|36|MR Express||94.4||
17180|WO0000005387441|MERCADO DE FRUTAS||Variable|9|Cechriza||600.62||
17181|WO0000005387475|EDUARDO DE HABICH||Variable|27|J&M Contratistas||555.07000000000005||
17182|WO0000005387485|PUNTO BCP TOTTUS CAMPOY||Variable|48|Accenture||354.19|02976-072023|
17186|WO0000005388263|METRO AV. WIESSE||Emergencia|42|Punto Control Ambiental||648.29||
17187|WO0000005387395|ANGELICA GAMARRA||Variable|48|Accenture||PENDIENTE||
17192|WO0000005386148|TUSILAGOS||Variable|36|MR Express||82.6||
17194|WO0000005386633|EL AGUSTINO||Indeci|23|Goicochea Madileydy||481.44||
17199|WO0000005391256|C.C. MULTIPLAZA|S3|Flat|48|Accenture||||
17204|WO0000005391258|C.C. MULTIPLAZA|S3|Flat|48|Accenture||||
17205|WO0000005392610|PUENTE PIEDRA|s3|Flat|48|Accenture||||
17206|WO0000005391218|PUENTE PIEDRA|s3|Flat|48|Accenture||||
17213|WO0000005391254|C.C. MULTIPLAZA|S3|Flat|48|Accenture||||
17214|WO0000005392602|ANGELICA GAMARRA|S3|Flat|48|Accenture||122|01852-072023|
17215|WO0000005391896|ANGELICA GAMARRA|S3|Flat|48|Accenture||80|01853-072023|
17216|WO0000005391233|MERCADO DE FRUTAS||Variable|48|Accenture||158.59|01836-072023|
17221|WO0000005390887|MEGA PLAZA||Variable|16|Coorporacion R&M||188.42||
17223|WO0000005392675|TARAPACA||Variable|16|Coorporacion R&M||655.91||
17226|WO0000005390859|SANTO DOMINGO||Emergencia|42|Punto Control Ambiental||359.55||
17229|WO0000005390491|EL AGUSTINO||Variable|48|Accenture||455.29|02973-072023|
17236|WO0000005391270|SANTO DOMINGO||Variable|11|Cime Comercial||739.86||
17237|WO0000005391265|NICOLAS AYLLON||Variable|11|Cime Comercial||1046.6600000000001||
17238|WO0000005391262|CHIMPU OCLLO||Variable|11|Cime Comercial||350.46||
17239|WO0000005391286|IZAGUIRRE||Variable|11|Cime Comercial||350.46||
17240|WO0000005392645|PUENTE PIEDRA||Variable|16|Coorporacion R&M||1989.76||
17242|WO0000005395152|UNIPLAZA||Variable|48|Accenture||||
17245|WO0000005394122|MERCADO DE FRUTAS||Variable|9|Cechriza||||
17246|WO0000005393869|EL AGUSTINO||Variable|16|Coorporacion R&M||COSTO CERO||
17250|WO0000005393872|ANTUNEZ DE MAYOLO|S3|Flat|48|Accenture||||
17251|WO0000005393876|PLAZA LIMA NORTE|S3|Flat|48|Accenture||||
17252|WO0000005394779|URB SAN FELIPE COMAS|s3|Flat|48|Accenture||SIN COSTO||
17253|WO0000005393879|PLAZA LIMA NORTE|S3|Flat|48|Accenture||||
17254|WO0000005395125|UNIPLAZA||Variable|40|Prosegur||||
17255|WO0000005395115|CHIMPU OCLLO|s3|Flat|48|Accenture||||
17256|WO0000005395122|CHIMPU OCLLO|s3|Flat|48|Accenture||||
17257|WO0000005393871|ANTUNEZ DE MAYOLO|S3|Flat|48|Accenture||||
17258|WO0000005394780|URB SAN FELIPE COMAS|s3|Flat|48|Accenture||SIN COSTO||
17263|WO0000005394130|ANGELICA GAMARRA||Variable|16|Coorporacion R&M||COSTO CERO||
17265|WO0000005394136|CANTO GRANDE||Variable|48|Accenture||251.1|01850-072023|
17266|WO0000005393893|PLAZA CIVICA VENTANILLA||Variable|40|Prosegur||312.35000000000002||
17268|WO0000005395126|BELAUNDE|S2|Flat|48|Accenture||||
17271|WO0000005394154|EL PINO|S3|Flat|48|Accenture||259|02646-072023|
17272|WO0000005394709|MERCADO DE FRUTAS||Variable|9|Cechriza||333.11||
17273|WO0000005393870|TOPY TOP||Variable|40|Prosegur||312.35000000000002||
17274|WO0000005394114|MERCADO DE FRUTAS||Variable|9|Cechriza||59||
17275|WO0000005394771|NARANJAL|S3|Flat|48|Accenture||||
17277|WO0000005395548|TUPAC AMARU||Variable|9|Cechriza||652.66||
17278|WO0000005395960|SANTO DOMINGO|S3|Flat|48|Accenture||||
17281|WO0000005394123|MERCADO DE FRUTAS||Variable|9|Cechriza||1380.31||
17283|WO0000005395929|UNIPLAZA||Variable|48|Accenture||158.59|03033-072023|
17285|WO0000005394128|CAQUETA||Emergencia|42|Punto Control Ambiental||701.49||
17288|WO0000005395101|PLAZA UNION||Variable|16|Coorporacion R&M||707.64||
17290|WO0000005394754|SANTA LUZMILA||Variable|3|Alta Tecnologia En Limpieza||788.48||
17296|WO0000005395594|CAQUETA||Variable|16|Coorporacion R&M||1915.98||
17297|WO0000005394159|EL PINO||Variable|16|Coorporacion R&M||768.37||
17298|WO0000005394159|EL PINO||Variable|36|MR Express||70.8||
17299|WO0000005395120|LOS ALISOS||Variable|36|MR Express||35.4||
17300|WO0000005395120|LOS ALISOS||Variable|36|MR Express||21.24||
17301|WO0000005395120|LOS ALISOS||Indeci|48|Accenture||SIN COSTO||
17302|WO0000005395120|LOS ALISOS||Variable|36|MR Express||28.32||
17303|WO0000005395120|LOS ALISOS||Variable|36|MR Express||47.2||
17311|WO0000005397928|NACIONES UNIDAS||Variable|48|Accenture||82.6||
17312|WO0000005397869|C.B. FIORI||Variable|32|Limtek||COSTO CERO||
17313|WO0000005397925|NACIONES UNIDAS||Variable|36|MR Express||236||
17314|WO0000005397926|NACIONES UNIDAS||Variable|45|Servicios Generales 2D&S||587.32000000000005||
17315|WO0000005397867|C.B. FIORI||Variable|48|Accenture||300|03034-072023|
17317|WO0000005397942|EDUARDO DE HABICH||Emergencia|42|Punto Control Ambiental||717.44||
17318|WO0000005397927|NACIONES UNIDAS||Variable|48|Accenture||145.38||
17320|WO0000005397943|TUSILAGOS||Emergencia|42|Punto Control Ambiental||1128.08||
17321|WO0000005398548|CAQUETA||Flat|48|Accenture||||
17324|WO0000005400022|UNIPLAZA|S3|Flat|48|Accenture||||
17325|WO0000005399104|TUPAC AMARU|S3|Flat|48|Accenture||||
17326|WO0000005399106|TUPAC AMARU|S3|Flat|48|Accenture||||
17327|WO0000005399689|UNIPLAZA|S3|Flat|48|Accenture||||
17328|WO0000005399674|BELAUNDE|S3|Flat|48|Accenture||||
17329|WO0000005399621|BELAUNDE|S3|Flat|48|Accenture||||
17330|WO0000005399691|UNIPLAZA|S3|Flat|48|Accenture||||
17331|WO0000005399690|UNIPLAZA|S3|Flat|48|Accenture||||
17332|WO0000005400025|UNIPLAZA|S3|Flat|48|Accenture||||
17351|WO0000005398536|PLAZA LIMA NORTE|S3|Flat|48|Accenture||100|03006-072023|
17352|WO0000005399152|PERU|S3|Flat|48|Accenture||105|02356-072023|
17353|WO0000005399127|PLAZA UNION|s3|Flat|48|Accenture||SIN COSTO||
17354|WO0000005401220|CANTO GRANDE||Variable|48|Accenture||272.25|02982-072023|
17355|WO0000005399157|PLAZA UNION||Variable|32|Limtek||COSTO CERO||
17356|WO0000005399108|TUPAC AMARU||Variable|48|Accenture||549.79|02984-072023|
17360|WO0000005400542|PUENTE PIEDRA|S3|Flat|48|Accenture||SIN COSTO||
17361|WO0000005399112|LAS MALVINAS|s3|Flat|48|Accenture||||
17362|WO0000005399154|PERU|s3|Flat|48|Accenture||448|02616-072023|
17367|WO0000005400558|PROCERES||Variable|5|Ascensor Solutions||584.1||
17378|WO0000005399199|UNIPLAZA||Variable|9|Cechriza||387.98||
17381|WO0000005399185|PLAZA UNION||Variable|19|Extintores G&S||180||
17382|WO0000005399185|PLAZA UNION|s4|Flat|48|Accenture||||
17398|WO0000005405210|SANTO DOMINGO||Variable|28|JGM Import||263.14||
17400|WO0000005405278|CANTO GRANDE|S3|Flat|48|Accenture||||
17402|WO0000005404389|ZARATE|s3|Flat|48|Accenture||||
17403|WO0000005404392|ZARATE|s3|Flat|48|Accenture||||
17404|WO0000005404390|ZARATE|s3|Flat|48|Accenture||||
17408|WO0000005404897|NAYLAMP|s3|Flat|48|Accenture||||
17409|WO0000005404887|SAN JUAN DE LURIGANCHO|s3|Flat|48|Accenture||||
17410|WO0000005404369|PROCERES|s3|Flat|48|Accenture||||
17414|WO0000005405269|ROSA TORO||Variable|28|JGM Import||135.69999999999999||
17415|WO0000005403407|PUNTO BCP TOTTUS CAMPOY||Variable|40|Prosegur||SIN COSTO||
17416|WO0000005403792|CHIMPU OCLLO||Variable|9|Cechriza||59||
17417|WO0000005403736|PLAZA CIVICA VENTANILLA||Variable|9|Cechriza||||
17426|WO0000005406185|EL PINO||Emergencia|42|Punto Control Ambiental||904.12||
17427|WO0000005406184|INDEPENDENCIA (LIMA)||Emergencia|42|Punto Control Ambiental||2272.87||
17438|WO0000005409213|EL AGUSTINO|S3|Flat|48|Accenture||||
17447|WO0000005409908|PUENTE PIEDRA||Variable|36|MR Express||177||
17449|WO0000005408398|UNIPLAZA||Variable|16|Coorporacion R&M||COSTO CERO||
17455|WO0000005409231|PLAZA UNION||Variable|48|Accenture||158.59|02981-072023|
17471|WO0000005409287|TUPAC AMARU||Emergencia|42|Punto Control Ambiental||1382.96||
17472|WO0000005409286|URB SAN FELIPE COMAS||Emergencia|42|Punto Control Ambiental||542.79999999999995||
17479|WO0000005414977|TUPAC AMARU||Variable|28|JGM Import||||
17480|WO0000005414595|C.C. MULTIPLAZA|S4|Flat|48|Accenture||||
17481|WO0000005414593|C.C. MULTIPLAZA|S4|Flat|48|Accenture||||
17482|WO0000005414599|C.C. MULTIPLAZA|S4|Flat|48|Accenture||SIN COSTO||
17483|WO0000005414596|C.C. MULTIPLAZA|S4|Flat|48|Accenture||||
17485|WO0000005414591|LOS ALISOS|S4|Flat|48|Accenture||SIN COSTO||
17486|WO0000005414575|NARANJAL|S4|Flat|48|Accenture||||
17487|WO0000005413259|EDUARDO DE HABICH||Variable|9|Cechriza||59||
17490|WO0000005413293|QUILCA||Emergencia|48|Accenture||244.5|03032-072023|
17497|WO0000005413273|MERCADO DE FRUTAS||Variable|23|Goicochea Madileydy||259.60000000000002||
17502|WO0000005414501|EDUARDO DE HABICH|s4|Flat|48|Accenture||||
17503|WO0000005413896|EDUARDO DE HABICH|s4|Flat|48|Accenture||||
17506|WO0000005413295|MERCADO DE FRUTAS|S4|Flat|48|Accenture||391|03776-072023|
17507|WO0000005413294|MERCADO DE FRUTAS|s4|Flat|48|Accenture||598|03636-072023|
17511|WO0000005413802|EL AGUSTINO|s4|Flat|48|Accenture||199.75|00858-082023|
17512|WO0000005413802|EL AGUSTINO||Variable|36|MR Express||47.2||
17514|WO0000005414508|EDUARDO DE HABICH||Variable|16|Coorporacion R&M||333.48||
17515|WO0000005413801|INDEPENDENCIA (LIMA)||Indeci|36|MR Express||21.24||
17516|WO0000005413801|INDEPENDENCIA (LIMA)|S3|Flat|48|Accenture||||
17517|WO0000005413801|INDEPENDENCIA (LIMA)||Indeci|36|MR Express||75.52||
17518|WO0000005413801|INDEPENDENCIA (LIMA)||Indeci|27|J&M Contratistas||8303.35||
17519|WO0000005413825|UNIPLAZA||Indeci|48|Accenture||||
17520|WO0000005417328|PUENTE PIEDRA|s4|Flat|48|Accenture||||
17522|WO0000005417327|PUENTE PIEDRA|s4|Flat|48|Accenture||||
17523|WO0000005417346|EL PROGRESO|s4|Flat|48|Accenture||SIN COSTO||
17528|WO0000005418059|EL PROGRESO|s4|Flat|48|Accenture||||
17530|WO0000005418060|COLLIQUE|s4|Flat|48|Accenture||||
17536|WO0000005418015|URB SAN FELIPE COMAS|s4|Flat|48|Accenture||||
17537|WO0000005417323|EL PROGRESO|s4|Flat|48|Accenture||SIN COSTO||
17538|WO0000005417324|PUENTE PIEDRA|s4|Flat|48|Accenture||||
17539|WO0000005418486|LA PAMPILLA||Variable|16|Coorporacion R&M||209.56||
17541|WO0000005417361|CHIMPU OCLLO||Variable|9|Cechriza||COSTO CERO||
17542|WO0000005419104|LAS MALVINAS||Variable|9|Cechriza||59||
17544|WO0000005419534|NAYLAMP||Variable|23|Goicochea Madileydy||171.1||
17545|WO0000005418020|LAS MALVINAS||Variable|9|Cechriza||120.07||
